grid_size,j,k,r0,c0,sr,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,30,1,1,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time_real,exp,r,c,spray_time,spray_count,dir,rad,angle,dis,,s0,s0_mag,,s0_min,s0_avg,s0_med,s0_max,s1,s1_mag,,s1_min,s1_avg,s1_med,s1_max,s2,s2_mag,,s2_min,s2_avg,s2_med,s2_max,s3,s3_mag,,s3_min,s3_avg,s3_med,s3_max
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:12:57 PM,8,13,8,2:10:49 PM,0:02:08,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.22,0.01,0.02,,,,
2:12:58 PM,8,13,8,2:10:49 PM,0:02:09,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.22,0.01,0.02,,,,
2:12:58 PM,8,13,8,2:10:49 PM,0:02:09,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.23,0.02,0.03,,,,
2:12:59 PM,8,13,8,2:10:49 PM,0:02:10,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.23,0.02,0.03,,,,
2:13:00 PM,8,13,8,2:10:49 PM,0:02:10,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.23,0.02,0.03,,,,
2:13:00 PM,8,13,8,2:10:49 PM,0:02:11,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.23,0.02,0.03,,,,
2:13:01 PM,8,13,8,2:10:49 PM,0:02:11,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.23,0.02,0.03,,,,
2:13:01 PM,8,13,8,2:10:49 PM,0:02:12,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.23,0.02,0.03,,,,
2:13:02 PM,8,13,8,2:10:49 PM,0:02:12,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.33,0.04,0.05,,,,,0.28,0.01,0.02,,,,,0.23,0.02,0.03,,,,
2:13:02 PM,8,13,8,2:10:49 PM,0:02:13,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.33,0.04,0.05,,,,,0.28,0.01,0.02,,,,,0.23,0.02,0.03,,,,
2:13:03 PM,8,13,8,2:10:49 PM,0:02:13,S,4.71238898,270,5,,0.22,0.08,0.09,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.24,0.03,0.04,,,,
2:13:03 PM,8,13,8,2:10:49 PM,0:02:14,S,4.71238898,270,5,,0.22,0.08,0.09,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.24,0.03,0.04,,,,
2:13:04 PM,8,13,8,2:10:49 PM,0:02:14,S,4.71238898,270,5,,0.22,0.08,0.09,,,,,0.33,0.04,0.05,,,,,0.28,0.01,0.02,,,,,0.24,0.03,0.04,,,,
2:13:04 PM,8,13,8,2:10:49 PM,0:02:15,S,4.71238898,270,5,,0.22,0.08,0.09,,,,,0.33,0.04,0.05,,,,,0.27,0,0.01,,,,,0.24,0.03,0.04,,,,
2:13:05 PM,8,13,8,2:10:49 PM,0:02:15,S,4.71238898,270,5,,0.22,0.08,0.09,,,,,0.33,0.04,0.05,,,,,0.28,0.01,0.02,,,,,0.24,0.03,0.04,,,,
2:13:05 PM,8,13,8,2:10:49 PM,0:02:16,S,4.71238898,270,5,,0.22,0.08,0.09,,,,,0.33,0.04,0.05,,,,,0.28,0.01,0.02,,,,,0.25,0.04,0.05,,,,
2:13:06 PM,8,13,8,2:10:49 PM,0:02:16,S,4.71238898,270,5,,0.22,0.08,0.09,,,,,0.33,0.04,0.05,,,,,0.28,0.01,0.02,,,,,0.25,0.04,0.05,,,,
2:13:06 PM,8,13,8,2:10:49 PM,0:02:17,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.33,0.04,0.05,,,,,0.28,0.01,0.02,,,,,0.25,0.04,0.05,,,,
2:13:07 PM,8,13,8,2:10:49 PM,0:02:17,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.33,0.04,0.05,,,,,0.28,0.01,0.02,,,,,0.25,0.04,0.05,,,,
2:13:07 PM,8,13,8,2:10:49 PM,0:02:18,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.33,0.04,0.05,,,,,0.28,0.01,0.02,,,,,0.25,0.04,0.05,,,,
2:13:08 PM,8,13,8,2:10:49 PM,0:02:18,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.33,0.04,0.05,,,,,0.28,0.01,0.02,,,,,0.25,0.04,0.05,,,,
2:13:08 PM,8,13,8,2:10:49 PM,0:02:19,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.34,0.05,0.06,,,,,0.28,0.01,0.02,,,,,0.25,0.04,0.05,,,,
2:13:09 PM,8,13,8,2:10:49 PM,0:02:20,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.34,0.05,0.06,,,,,0.28,0.01,0.02,,,,,0.25,0.04,0.05,,,,
2:13:09 PM,8,13,8,2:10:49 PM,0:02:20,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.34,0.05,0.06,,,,,0.28,0.01,0.02,,,,,0.25,0.04,0.05,,,,
2:13:10 PM,8,13,8,2:10:49 PM,0:02:20,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.34,0.05,0.06,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:13:10 PM,8,13,8,2:10:49 PM,0:02:21,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.34,0.05,0.06,,,,,0.28,0.01,0.02,,,,,0.25,0.04,0.05,,,,
2:13:11 PM,8,13,8,2:10:49 PM,0:02:21,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.34,0.05,0.06,,,,,0.28,0.01,0.02,,,,,0.25,0.04,0.05,,,,
2:13:11 PM,8,13,8,2:10:49 PM,0:02:22,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.34,0.05,0.06,,,,,0.28,0.01,0.02,,,,,0.25,0.04,0.05,,,,
2:13:12 PM,8,13,8,2:10:49 PM,0:02:22,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.34,0.05,0.06,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:13:12 PM,8,13,8,2:10:49 PM,0:02:23,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.34,0.05,0.06,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:13:13 PM,8,13,8,2:10:49 PM,0:02:23,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.34,0.05,0.06,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:13:13 PM,8,13,8,2:10:49 PM,0:02:24,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.34,0.05,0.06,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:13:14 PM,8,13,8,2:10:49 PM,0:02:25,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.34,0.05,0.06,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:13:14 PM,8,13,8,2:10:49 PM,0:02:25,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.34,0.05,0.06,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:13:15 PM,8,13,8,2:10:49 PM,0:02:26,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.35,0.06,0.07,,,,,0.29,0.02,0.03,,,,,0.26,0.05,0.06,,,,
2:13:15 PM,8,13,8,2:10:49 PM,0:02:26,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.34,0.05,0.06,,,,,0.29,0.02,0.03,,,,,0.26,0.05,0.06,,,,
2:13:16 PM,8,13,8,2:10:49 PM,0:02:27,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.34,0.05,0.06,,,,,0.29,0.02,0.03,,,,,0.25,0.04,0.05,,,,
2:13:16 PM,8,13,8,2:10:49 PM,0:02:27,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.34,0.05,0.06,,,,,0.29,0.02,0.03,,,,,0.26,0.05,0.06,,,,
2:13:17 PM,8,13,8,2:10:49 PM,0:02:28,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.35,0.06,0.07,,,,,0.29,0.02,0.03,,,,,0.26,0.05,0.06,,,,
2:13:17 PM,8,13,8,2:10:49 PM,0:02:28,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.35,0.06,0.07,,,,,0.29,0.02,0.03,,,,,0.26,0.05,0.06,,,,
2:13:18 PM,8,13,8,2:10:49 PM,0:02:29,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.35,0.06,0.07,,,,,0.29,0.02,0.03,,,,,0.26,0.05,0.06,,,,
2:13:18 PM,8,13,8,2:10:49 PM,0:02:29,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.35,0.06,0.07,,,,,0.29,0.02,0.03,,,,,0.26,0.05,0.06,,,,
2:13:19 PM,8,13,8,2:10:49 PM,0:02:30,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.35,0.06,0.07,,,,,0.3,0.03,0.04,,,,,0.26,0.05,0.06,,,,
2:13:19 PM,8,13,8,2:10:49 PM,0:02:30,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.35,0.06,0.07,,,,,0.3,0.03,0.04,,,,,0.26,0.05,0.06,,,,
2:13:20 PM,8,13,8,2:10:49 PM,0:02:31,S,4.71238898,270,5,,0.17,0.03,0.04,,,,,0.35,0.06,0.07,,,,,0.3,0.03,0.04,,,,,0.26,0.05,0.06,,,,
2:13:20 PM,8,13,8,2:10:49 PM,0:02:31,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.35,0.06,0.07,,,,,0.3,0.03,0.04,,,,,0.27,0.06,0.07,,,,
2:13:21 PM,8,13,8,2:10:49 PM,0:02:32,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.35,0.06,0.07,,,,,0.31,0.04,0.05,,,,,0.27,0.06,0.07,,,,
2:13:21 PM,8,13,8,2:10:49 PM,0:02:32,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.35,0.06,0.07,,,,,0.3,0.03,0.04,,,,,0.27,0.06,0.07,,,,
2:13:22 PM,8,13,8,2:10:49 PM,0:02:33,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.35,0.06,0.07,,,,,0.31,0.04,0.05,,,,,0.27,0.06,0.07,,,,
2:13:22 PM,8,13,8,2:10:49 PM,0:02:33,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.35,0.06,0.07,,,,,0.3,0.03,0.04,,,,,0.27,0.06,0.07,,,,
2:13:23 PM,8,13,8,2:10:49 PM,0:02:34,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.35,0.06,0.07,,,,,0.31,0.04,0.05,,,,,0.27,0.06,0.07,,,,
2:13:23 PM,8,13,8,2:10:49 PM,0:02:34,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.36,0.07,0.08,,,,,0.31,0.04,0.05,,,,,0.27,0.06,0.07,,,,
2:13:24 PM,8,13,8,2:10:49 PM,0:02:35,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.35,0.06,0.07,,,,,0.31,0.04,0.05,,,,,0.27,0.06,0.07,,,,
2:13:24 PM,8,13,8,2:10:49 PM,0:02:35,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.35,0.06,0.07,,,,,0.31,0.04,0.05,,,,,0.27,0.06,0.07,,,,
2:13:25 PM,8,13,8,2:10:49 PM,0:02:36,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.36,0.07,0.08,,,,,0.31,0.04,0.05,,,,,0.27,0.06,0.07,,,,
2:13:25 PM,8,13,8,2:10:49 PM,0:02:36,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.36,0.07,0.08,,,,,0.31,0.04,0.05,,,,,0.27,0.06,0.07,,,,
2:13:26 PM,8,13,8,2:10:49 PM,0:02:37,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.36,0.07,0.08,,,,,0.31,0.04,0.05,,,,,0.27,0.06,0.07,,,,
2:13:26 PM,8,13,8,2:10:49 PM,0:02:37,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.36,0.07,0.08,,,,,0.31,0.04,0.05,,,,,0.27,0.06,0.07,,,,
2:13:27 PM,8,13,8,2:10:49 PM,0:02:38,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.36,0.07,0.08,,,,,0.31,0.04,0.05,,,,,0.28,0.07,0.08,,,,
2:13:27 PM,8,13,8,2:10:49 PM,0:02:38,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.36,0.07,0.08,,,,,0.31,0.04,0.05,,,,,0.28,0.07,0.08,,,,
2:13:28 PM,8,13,8,2:10:49 PM,0:02:39,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.35,0.06,0.07,,,,,0.31,0.04,0.05,,,,,0.28,0.07,0.08,,,,
2:13:28 PM,8,13,8,2:10:49 PM,0:02:39,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.35,0.06,0.07,,,,,0.31,0.04,0.05,,,,,0.28,0.07,0.08,,,,
2:13:29 PM,8,13,8,2:10:49 PM,0:02:40,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.36,0.07,0.08,,,,,0.32,0.05,0.06,,,,,0.28,0.07,0.08,,,,
2:13:29 PM,8,13,8,2:10:49 PM,0:02:40,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.35,0.06,0.07,,,,,0.32,0.05,0.06,,,,,0.28,0.07,0.08,,,,
2:13:30 PM,8,13,8,2:10:49 PM,0:02:41,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.36,0.07,0.08,,,,,0.32,0.05,0.06,,,,,0.28,0.07,0.08,,,,
2:13:30 PM,8,13,8,2:10:49 PM,0:02:41,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.36,0.07,0.08,,,,,0.33,0.06,0.07,,,,,0.28,0.07,0.08,,,,
2:13:31 PM,8,13,8,2:10:49 PM,0:02:42,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.36,0.07,0.08,,,,,0.33,0.06,0.07,,,,,0.28,0.07,0.08,,,,
2:13:31 PM,8,13,8,2:10:49 PM,0:02:42,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.36,0.07,0.08,,,,,0.33,0.06,0.07,,,,,0.28,0.07,0.08,,,,
2:13:32 PM,8,13,8,2:10:49 PM,0:02:43,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.36,0.07,0.08,,,,,0.33,0.06,0.07,,,,,0.28,0.07,0.08,,,,
2:13:32 PM,8,13,8,2:10:49 PM,0:02:43,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.36,0.07,0.08,,,,,0.33,0.06,0.07,,,,,0.28,0.07,0.08,,,,
2:13:33 PM,8,13,8,2:10:49 PM,0:02:44,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.36,0.07,0.08,,,,,0.33,0.06,0.07,,,,,0.28,0.07,0.08,,,,
2:13:33 PM,8,13,8,2:10:49 PM,0:02:44,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.37,0.08,0.09,,,,,0.33,0.06,0.07,,,,,0.28,0.07,0.08,,,,
2:13:34 PM,8,13,8,2:10:49 PM,0:02:45,S,4.71238898,270,5,,0.22,0.08,0.09,,,,,0.37,0.08,0.09,,,,,0.33,0.06,0.07,,,,,0.28,0.07,0.08,,,,
2:13:34 PM,8,13,8,2:10:49 PM,0:02:45,S,4.71238898,270,5,,0.22,0.08,0.09,,,,,0.37,0.08,0.09,,,,,0.33,0.06,0.07,,,,,0.27,0.06,0.07,,,,
2:13:35 PM,8,13,8,2:10:49 PM,0:02:46,S,4.71238898,270,5,,0.22,0.08,0.09,,,,,0.37,0.08,0.09,,,,,0.33,0.06,0.07,,,,,0.28,0.07,0.08,,,,
2:13:35 PM,8,13,8,2:10:49 PM,0:02:46,S,4.71238898,270,5,,0.23,0.09,0.1,,,,,0.37,0.08,0.09,,,,,0.33,0.06,0.07,,,,,0.27,0.06,0.07,,,,
2:13:36 PM,8,13,8,2:10:49 PM,0:02:47,S,4.71238898,270,5,,0.23,0.09,0.1,,,,,0.37,0.08,0.09,,,,,0.34,0.07,0.08,,,,,0.27,0.06,0.07,,,,
2:13:36 PM,8,13,8,2:10:49 PM,0:02:47,S,4.71238898,270,5,,0.23,0.09,0.1,,,,,0.37,0.08,0.09,,,,,0.34,0.07,0.08,,,,,0.27,0.06,0.07,,,,
2:13:37 PM,8,13,8,2:10:49 PM,0:02:48,S,4.71238898,270,5,,0.23,0.09,0.1,,,,,0.37,0.08,0.09,,,,,0.34,0.07,0.08,,,,,0.27,0.06,0.07,,,,
2:13:37 PM,8,13,8,2:10:49 PM,0:02:48,S,4.71238898,270,5,,0.23,0.09,0.1,,,,,0.37,0.08,0.09,,,,,0.34,0.07,0.08,,,,,0.27,0.06,0.07,,,,
2:13:38 PM,8,13,8,2:10:49 PM,0:02:49,S,4.71238898,270,5,,0.24,0.1,0.11,,,,,0.37,0.08,0.09,,,,,0.34,0.07,0.08,,,,,0.27,0.06,0.07,,,,
2:13:38 PM,8,13,8,2:10:49 PM,0:02:49,S,4.71238898,270,5,,0.24,0.1,0.11,,,,,0.37,0.08,0.09,,,,,0.34,0.07,0.08,,,,,0.27,0.06,0.07,,,,
2:13:39 PM,8,13,8,2:10:49 PM,0:02:50,S,4.71238898,270,5,,0.24,0.1,0.11,,,,,0.37,0.08,0.09,,,,,0.34,0.07,0.08,,,,,0.26,0.05,0.06,,,,
2:13:39 PM,8,13,8,2:10:49 PM,0:02:50,S,4.71238898,270,5,,0.23,0.09,0.1,,,,,0.37,0.08,0.09,,,,,0.33,0.06,0.07,,,,,0.26,0.05,0.06,,,,
2:13:40 PM,8,13,8,2:10:49 PM,0:02:51,S,4.71238898,270,5,,0.23,0.09,0.1,,,,,0.37,0.08,0.09,,,,,0.33,0.06,0.07,,,,,0.26,0.05,0.06,,,,
2:13:40 PM,8,13,8,2:10:49 PM,0:02:51,S,4.71238898,270,5,,0.23,0.09,0.1,,,,,0.37,0.08,0.09,,,,,0.33,0.06,0.07,,,,,0.26,0.05,0.06,,,,
2:13:41 PM,8,13,8,2:10:49 PM,0:02:52,S,4.71238898,270,5,,0.22,0.08,0.09,,,,,0.37,0.08,0.09,,,,,0.33,0.06,0.07,,,,,0.25,0.04,0.05,,,,
2:13:41 PM,8,13,8,2:10:49 PM,0:02:52,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.37,0.08,0.09,,,,,0.33,0.06,0.07,,,,,0.25,0.04,0.05,,,,
2:13:42 PM,8,13,8,2:10:49 PM,0:02:53,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.37,0.08,0.09,,,,,0.32,0.05,0.06,,,,,0.25,0.04,0.05,,,,
2:13:42 PM,8,13,8,2:10:49 PM,0:02:53,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.37,0.08,0.09,,,,,0.32,0.05,0.06,,,,,0.25,0.04,0.05,,,,
2:13:43 PM,8,13,8,2:10:49 PM,0:02:54,S,4.71238898,270,5,,0.21,0.07,0.08,,,,,0.37,0.08,0.09,,,,,0.32,0.05,0.06,,,,,0.25,0.04,0.05,,,,
2:13:43 PM,8,13,8,2:10:49 PM,0:02:54,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.37,0.08,0.09,,,,,0.32,0.05,0.06,,,,,0.25,0.04,0.05,,,,
2:13:44 PM,8,13,8,2:10:49 PM,0:02:55,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.37,0.08,0.09,,,,,0.31,0.04,0.05,,,,,0.25,0.04,0.05,,,,
2:13:44 PM,8,13,8,2:10:49 PM,0:02:55,S,4.71238898,270,5,,0.2,0.06,0.07,,,,,0.37,0.08,0.09,,,,,0.31,0.04,0.05,,,,,0.25,0.04,0.05,,,,
2:13:45 PM,8,13,8,2:10:49 PM,0:02:56,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.37,0.08,0.09,,,,,0.31,0.04,0.05,,,,,0.25,0.04,0.05,,,,
2:13:45 PM,8,13,8,2:10:49 PM,0:02:56,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.37,0.08,0.09,,,,,0.31,0.04,0.05,,,,,0.25,0.04,0.05,,,,
2:13:46 PM,8,13,8,2:10:49 PM,0:02:57,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.37,0.08,0.09,,,,,0.31,0.04,0.05,,,,,0.25,0.04,0.05,,,,
2:13:46 PM,8,13,8,2:10:49 PM,0:02:57,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.37,0.08,0.09,,,,,0.31,0.04,0.05,,,,,0.25,0.04,0.05,,,,
2:13:47 PM,8,13,8,2:10:49 PM,0:02:58,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.37,0.08,0.09,,,,,0.31,0.04,0.05,,,,,0.24,0.03,0.04,,,,
2:13:47 PM,8,13,8,2:10:49 PM,0:02:58,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.37,0.08,0.09,,,,,0.31,0.04,0.05,,,,,0.24,0.03,0.04,,,,
2:13:48 PM,8,13,8,2:10:49 PM,0:02:59,S,4.71238898,270,5,,0.19,0.05,0.06,,,,,0.37,0.08,0.09,,,,,0.31,0.04,0.05,,,,,0.24,0.03,0.04,,,,
2:13:48 PM,8,13,8,2:10:49 PM,0:02:59,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.37,0.08,0.09,,,,,0.31,0.04,0.05,,,,,0.24,0.03,0.04,,,,
2:13:49 PM,8,13,8,2:10:49 PM,0:03:00,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.37,0.08,0.09,,,,,0.3,0.03,0.04,,,,,0.24,0.03,0.04,,,,
2:13:49 PM,8,13,8,2:10:49 PM,0:03:00,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.37,0.08,0.09,,,,,0.3,0.03,0.04,,,,,0.24,0.03,0.04,,,,
2:13:50 PM,8,13,8,2:10:49 PM,0:03:01,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.37,0.08,0.09,,,,,0.3,0.03,0.04,,,,,0.24,0.03,0.04,,,,
2:13:50 PM,8,13,8,2:10:49 PM,0:03:01,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.37,0.08,0.09,,,,,0.3,0.03,0.04,,,,,0.24,0.03,0.04,,,,
2:13:51 PM,8,13,8,2:10:49 PM,0:03:02,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.37,0.08,0.09,,,,,0.3,0.03,0.04,,,,,0.24,0.03,0.04,,,,
2:13:51 PM,8,13,8,2:10:49 PM,0:03:02,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.37,0.08,0.09,,,,,0.3,0.03,0.04,,,,,0.24,0.03,0.04,,,,
2:13:52 PM,8,13,8,2:10:49 PM,0:03:03,S,4.71238898,270,5,,0.18,0.04,0.05,,,,,0.37,0.08,0.09,,,,,0.31,0.04,0.05,,,,,0.24,0.03,0.04,,,,
,,,,,,,,,,,,,0.01,,,,,,,0.01,,,,,,,0.01,,,,,,,0.01,,,,
2:13:51 PM,9,13,10,2:13:51 PM,0:00:00,SW,3.926990817,225,5,,0.18,0.06,0.07,0,0.025,0.02,0.06,0.37,0.05,0.06,0,0.018,0.02,0.05,0.3,0.02,0.03,0,0.014,0.01,0.04,0.24,0.04,0.05,0,0.02,0.02,0.05
2:13:52 PM,9,13,10,2:13:51 PM,0:00:00,SW,3.926990817,225,5,,0.18,0.06,0.07,,,,,0.37,0.05,0.06,,,,,0.31,0.03,0.04,,,,,0.24,0.04,0.05,,,,
2:13:52 PM,9,13,10,2:13:51 PM,0:00:01,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.36,0.04,0.05,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:13:53 PM,9,13,10,2:13:52 PM,0:00:01,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.36,0.04,0.05,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:13:53 PM,9,13,10,2:13:52 PM,0:00:02,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.36,0.04,0.05,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:13:54 PM,9,13,10,2:13:52 PM,0:00:02,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.36,0.04,0.05,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:13:54 PM,9,13,10,2:13:52 PM,0:00:02,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.36,0.04,0.05,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:13:55 PM,9,13,10,2:13:52 PM,0:00:02,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.36,0.04,0.05,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:13:55 PM,9,13,10,2:13:52 PM,0:00:03,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.36,0.04,0.05,,,,,0.32,0.04,0.05,,,,,0.23,0.03,0.04,,,,
2:13:56 PM,9,13,10,2:13:53 PM,0:00:03,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.36,0.04,0.05,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:13:56 PM,9,13,10,2:13:53 PM,0:00:03,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.35,0.03,0.04,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:13:57 PM,9,13,10,2:13:53 PM,0:00:04,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.36,0.04,0.05,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:13:57 PM,9,13,10,2:13:53 PM,0:00:04,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.35,0.03,0.04,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:13:58 PM,9,13,10,2:13:53 PM,0:00:04,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.35,0.03,0.04,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:13:58 PM,9,13,10,2:13:53 PM,0:00:05,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.35,0.03,0.04,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:13:59 PM,9,13,10,2:13:54 PM,0:00:05,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.35,0.03,0.04,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:13:59 PM,9,13,10,2:13:54 PM,0:00:05,SW,3.926990817,225,5,,0.16,0.04,0.05,,,,,0.35,0.03,0.04,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
2:14:00 PM,9,13,10,2:13:54 PM,0:00:06,SW,3.926990817,225,5,,0.17,0.05,0.06,,,,,0.35,0.03,0.04,,,,,0.31,0.03,0.04,,,,,0.23,0.03,0.04,,,,
